user_id,timestamp,longitude,latitude,video_id
1107126,1430668801,116.412025,39.83054,36
347843,1430668801,116.35307,39.72693,273
1264792,1430668801,116.4519,39.96349,11406
1526569,1430668801,116.38216,39.94871,48
43585,1430668801,116.32612,39.8528,320
380964,1430668801,116.42605,39.867767,2923
214456,1430668801,116.43275,39.949432,57
143341,1430668801,116.803986,40.10785,77496
69812,1430668801,116.5547,39.76363,30566
158893,1430668801,116.295845,40.036938,61274
703521,1430668801,116.04936,39.71288,5922
66096,1430668801,116.43559,39.92109,36
89350,1430668801,116.37666,39.960712,44615
232377,1430668802,116.72808,39.860706,335
50883,1430668802,116.352036,39.902847,5
360355,1430668802,116.22093,39.89056,4798
560039,1430668802,116.537315,40.007076,63272
36907,1430668802,116.41801,39.70237,75534
159528,1430668802,116.49993,39.92964,155
333487,1430668802,116.3586,39.960934,193
355605,1430668802,116.30808,40.047695,3087
777869,1430668802,116.722244,39.875847,14070
401600,1430668802,116.35177,39.96646,6943
1398746,1430668802,116.4708,39.88495,192
277244,1430668802,116.416725,39.84071,211
397478,1430668802,116.07865,39.68098,1413
208590,1430668802,116.88867,40.38901,4994
71062,1430668802,116.661194,39.90957,23500
167320,1430668802,116.25592,39.984753,848
669951,1430668802,116.17257,39.941647,1932
321812,1430668802,116.45531,40.03014,14
145384,1430668802,116.4668,39.875637,2039
29,1430668802,116.19334,39.926544,5
275452,1430668802,116.30966,39.757256,14039
36528,1430668802,116.34895,39.96785,4652
242073,1430668802,116.022644,39.688335,2545
164709,1430668802,115.97447,39.76714,20
22207,1430668802,116.306145,39.921745,457
69072,1430668802,116.05434,39.59918,732
18868,1430668802,116.24379,40.216545,4982
24567,1430668802,116.33303,40.095013,1156
479089,1430668802,116.24753,40.220142,1449
69010,1430668802,116.5058,39.905327,12524
203282,1430668802,116.31436,39.932026,64
344194,1430668802,116.47084,39.95992,36
671411,1430668802,116.457085,39.80964,2
103511,1430668802,116.48359,39.80128,36
89448,1430668802,116.51485,39.928944,2466
30533,1430668802,116.46753,39.896847,1882
467083,1430668802,116.36252,40.036003,8100
1546510,1430668802,116.29982,39.96591,2039
79586,1430668803,116.22751,39.907223,3163
1020951,1430668803,116.60112,40.05687,6965
159733,1430668803,116.49324,39.83855,23488
72273,1430668803,116.474815,39.848663,13743
264606,1430668803,116.36898,39.90805,1525
88836,1430668803,116.35674,39.93914,1413
490078,1430668803,116.35582,39.943947,26088
408335,1430668803,116.47746,39.8362,4358
1798184,1430668803,116.67459,39.90774,20604
619198,1430668803,116.46842,40.094563,345
983314,1430668803,116.68381,40.39238,59
327650,1430668803,116.321594,39.88767,115
136411,1430668803,116.37934,39.94551,5
331881,1430668803,116.311005,39.992527,338
753908,1430668803,116.46956,39.72355,15941
6653,1430668803,116.383644,39.87199,3187
110790,1430668803,116.82808,40.063503,2227
55492,1430668803,116.38109,40.106815,815
457385,1430668803,116.225334,39.904816,2661
725593,1430668803,117.13318,40.092896,7751
100473,1430668803,116.68684,39.99328,1565
213701,1430668803,116.349434,39.745403,4680
400806,1430668803,116.55367,39.76388,78
417342,1430668803,115.97103,39.729115,1041
90895,1430668803,116.55985,40.115578,72960
192256,1430668803,117.14226,40.33114,55
220696,1430668803,116.59988,39.96032,5487
159425,1430668803,116.309494,39.949684,397
71574,1430668803,116.406746,39.950542,38930
1194269,1430668803,116.5359,39.928894,423
304099,1430668803,116.26617,40.224827,29114
365262,1430668803,116.28251,39.889935,45
10584,1430668803,116.32595,39.958138,115905
438593,1430668803,116.55843,39.74843,3619
162265,1430668803,116.39657,39.894825,250
529732,1430668803,116.235794,40.2297,18716
7013,1430668803,116.22517,39.959015,3544
27784,1430668803,116.42443,39.820934,4585
53900,1430668803,116.4734,39.886353,1675
217762,1430668803,116.49097,39.97008,8055
54722,1430668803,116.400955,39.83451,604
611427,1430668803,116.55115,39.868668,354
618536,1430668804,116.30938,39.99112,3293
1040780,1430668804,116.40108,39.983177,1595
425921,1430668804,116.34301,40.080585,48
27748,1430668804,116.43617,39.73524,16716
372619,1430668804,116.28584,40.11447,3984
272398,1430668804,117.12153,39.283943,116848
244096,1430668804,116.44784,40.091328,9589
287947,1430668804,116.58925,39.912956,1642
238133,1430668804,116.42343,39.921635,606
73422,1430668804,116.33955,40.06325,29486
78993,1430668804,116.74064,39.950806,114
109147,1430668804,116.47531,39.95002,3492
777612,1430668804,116.37142,39.8939,113153
105061,1430668804,116.17108,39.932705,106
192801,1430668804,116.64442,40.340157,2
2232,1430668804,116.34106,39.98838,1397
150537,1430668804,116.3155,39.899883,2823
572112,1430668804,116.66555,39.91348,8059
585399,1430668804,116.1278,39.89345,988
42654,1430668804,116.4229,39.94206,63
11512,1430668804,116.32732,39.978764,5209
533647,1430668804,116.43554,39.77096,9633
636576,1430668804,116.37828,39.896217,779
1152321,1430668804,116.29107,39.7553,115
33758,1430668804,116.42308,39.92794,16802
13693,1430668804,116.393326,40.21685,6601
85062,1430668804,116.508545,39.93896,1267
231417,1430668804,116.80706,39.954227,2881
87962,1430668804,116.71087,40.1417,763
700594,1430668804,116.49233,40.073242,36
189902,1430668804,116.49942,40.201714,55
1258524,1430668804,116.66832,40.013794,107
543163,1430668804,116.28356,39.76384,8697
132678,1430668804,116.459595,39.735107,920
464314,1430668804,116.82307,39.840797,338
141746,1430668804,116.469635,39.97786,406583
430338,1430668804,116.357155,40.042778,47
1676733,1430668804,116.80558,39.952564,987
102428,1430668804,116.53134,39.99852,63
657446,1430668804,116.70958,39.88322,107
879296,1430668804,116.4985,39.89955,468
271075,1430668804,116.52581,39.857597,59
75922,1430668804,115.28944,40.976013,36
67987,1430668804,116.40623,39.894093,1296
136,1430668804,116.327354,39.956966,107961
851655,1430668804,116.462006,39.919136,5
14923,1430668804,116.695786,39.905865,517
1259387,1430668805,116.45253,39.873184,9507
685196,1430668805,116.353745,39.96097,668
1288205,1430668805,116.3824,39.91542,11774
518671,1430668805,116.33012,39.929134,4711
420191,1430668805,116.33859,39.93836,6528
227830,1430668805,116.380905,40.086563,36
43969,1430668805,116.37871,40.039135,36
144762,1430668805,116.05962,39.690067,5916
668963,1430668805,116.43038,39.85849,48
444135,1430668805,116.46233,39.729485,53
262891,1430668805,116.49108,39.999523,5
811839,1430668805,116.62644,40.273075,457
261763,1430668805,116.584785,39.96385,68
1996,1430668805,116.56976,39.948605,9553
921364,1430668805,116.44215,40.1081,20
11473,1430668805,116.48838,39.98079,3719
14553,1430668805,116.35653,39.947105,2639
78405,1430668805,116.83664,40.16194,2
1305227,1430668805,116.22527,39.90913,6244
530851,1430668805,116.47381,39.87468,230118
729887,1430668805,116.36304,39.977016,2
129427,1430668805,116.43444,39.96802,985
162141,1430668805,116.63788,40.116985,36
601991,1430668805,116.3691,40.013287,57
59864,1430668805,116.26673,39.90734,252711
472844,1430668805,116.64203,40.137424,92992
215362,1430668805,116.63264,40.03661,11825
1020951,1430668805,116.60112,40.05687,6038
370787,1430668805,116.65583,39.925648,36
352351,1430668805,116.31916,39.87882,2
269955,1430668805,116.47343,39.92274,338
217528,1430668805,116.43023,39.91277,322
740761,1430668805,116.43849,39.996044,57
746942,1430668805,116.45569,39.741867,2039
192556,1430668805,116.384735,40.003223,19748
936323,1430668805,116.53868,39.93045,48
82936,1430668805,116.32293,40.12227,1380
131742,1430668805,116.15814,39.707966,6197
629760,1430668805,116.500145,39.87579,7676
1079509,1430668805,116.78745,40.251713,64738
41669,1430668805,116.51067,40.029522,30013
1011159,1430668805,116.34332,40.035,352
203572,1430668806,116.4031,39.637135,26
495794,1430668806,116.82612,39.971107,2039
93436,1430668806,116.27846,39.72176,3314
227830,1430668806,116.380905,40.086563,2
5301,1430668806,116.50901,39.664497,12060
427972,1430668806,116.408676,39.999348,32805
526392,1430668806,116.57578,39.851154,19372
253225,1430668806,116.64023,40.117554,36
32233,1430668806,116.28544,39.654896,80613
1225207,1430668806,116.276985,40.04332,58422
488625,1430668806,116.14297,40.016884,91645
213735,1430668806,116.55417,39.759846,22768
2,1430668806,116.664,39.90009,41398
542362,1430668806,116.379715,40.09803,2039
14790,1430668806,116.477745,39.879196,352
75303,1430668806,116.26173,39.84678,23581
244296,1430668806,116.342064,40.08055,580
35321,1430668806,116.644035,39.977688,133
1099410,1430668806,116.42809,39.977818,193
49131,1430668806,116.46806,39.95737,28336
79586,1430668806,116.22751,39.907223,3193
4617,1430668806,116.62292,39.86332,107
429842,1430668806,116.57885,39.89217,621
355131,1430668806,116.56434,39.767624,5737
108363,1430668806,116.513954,39.852898,273
303055,1430668806,116.46821,40.000313,45
728410,1430668806,116.37617,39.93826,32033
379739,1430668806,116.37152,39.81743,718
1251897,1430668806,116.422005,40.014805,423
108914,1430668806,116.62344,40.320805,36
1244634,1430668806,116.29595,40.02199,107
7359,1430668806,116.68784,40.10739,71
606147,1430668806,116.37824,39.918175,5
400274,1430668806,116.42691,39.880016,31870
521000,1430668806,116.51632,39.84524,98
457106,1430668806,116.33849,39.71816,713
567220,1430668807,116.370384,40.120453,39176
1794024,1430668807,116.3399,39.790623,3011
220707,1430668807,116.21004,39.749603,7246
1227,1430668807,116.30619,39.835392,43815
49212,1430668807,116.6434,39.82164,2639
612811,1430668807,116.36062,40.00464,14204
342950,1430668807,116.27574,39.85409,13013
18358,1430668807,116.79759,39.738503,5401
1405,1430668807,116.39292,39.7652,16768
10587,1430668807,116.28376,39.780075,1985
186117,1430668807,116.46755,40.05787,3276
214971,1430668807,116.396545,39.963726,1976
320078,1430668807,116.42893,40.048595,399
663316,1430668807,116.32917,39.876762,580
156084,1430668807,116.43653,40.13478,36
602543,1430668807,117.01731,40.0584,2430
248753,1430668807,116.34769,40.037483,4947
155753,1430668807,116.55787,39.770115,1424
833578,1430668807,116.63937,39.99644,964
285528,1430668807,117.09827,39.351234,454
164921,1430668807,116.4557,39.861164,7220
320268,1430668807,116.30562,39.89156,36
744166,1430668807,116.41422,39.92743,6197
930622,1430668807,116.33263,39.989117,8768
69981,1430668807,116.20649,39.940434,36
697044,1430668807,116.61508,40.14476,12544
296511,1430668807,116.44506,39.990845,36
107956,1430668807,115.969574,39.76072,36
16258,1430668807,116.06872,39.66051,44594
170454,1430668807,116.342766,39.84823,44582
95791,1430668807,116.26089,39.896015,36
75012,1430668807,116.16666,40.24279,3562
61031,1430668807,116.11617,39.947865,338
514686,1430668807,116.39276,39.97063,12243
1314915,1430668807,116.60476,39.93119,154430
923225,1430668807,116.384094,40.007473,36
214901,1430668807,117.15793,40.167538,253
58954,1430668807,116.44039,39.72677,222
98908,1430668807,116.29783,39.93394,70557
122824,1430668807,116.17099,40.254433,17869
945125,1430668807,116.52764,39.92696,5
169916,1430668807,116.576614,39.800426,96
1247374,1430668807,116.59814,40.064354,670
166145,1430668808,116.30937,39.921818,36
144072,1430668808,116.31311,39.988037,4774
44155,1430668808,116.28523,39.931503,36
30366,1430668808,116.65971,40.120388,68
907276,1430668808,116.44413,39.970997,190
19842,1430668808,116.337364,39.731453,1682
211749,1430668808,116.6667,40.137535,848
116927,1430668808,116.29383,40.00549,29905
617991,1430668808,116.619705,39.84661,929
405414,1430668808,116.22874,40.122524,2
385824,1430668808,116.45098,39.98444,13175
12958,1430668808,116.467155,39.905823,71
481020,1430668808,116.41113,40.135063,333811
65089,1430668808,116.29645,40.114067,36
18301,1430668808,116.19405,40.210594,44847
135032,1430668808,116.42537,39.909325,175
262728,1430668808,116.22279,40.222595,111065
1352576,1430668808,116.43233,40.12333,55
33836,1430668808,116.42878,39.999855,2
658949,1430668808,116.45541,39.96758,25507
1740823,1430668808,116.42697,39.98304,107
156826,1430668808,116.48634,39.722317,15232
1380378,1430668808,116.207504,39.921627,13477
510013,1430668808,116.25804,40.230522,51019
51794,1430668808,116.35565,40.053818,39087
1034260,1430668808,116.233696,39.9312,5
1307340,1430668808,116.32699,40.089466,2466
4157,1430668808,116.45717,39.87151,1763
23141,1430668808,116.26254,39.941372,10931
68158,1430668808,116.51002,39.98774,498
36683,1430668808,117.14452,40.156864,2788
40157,1430668808,116.45604,39.86017,2166
333320,1430668808,116.57429,40.212948,1772
81342,1430668808,116.46795,40.04155,9465
519634,1430668808,116.6057,39.929333,45
79586,1430668808,116.22751,39.907223,2979
1561588,1430668808,116.433914,39.813423,128
347544,1430668808,116.44845,39.934616,60628
95255,1430668808,116.01195,39.708843,5562
377963,1430668808,116.57356,39.925037,48
41166,1430668808,116.33755,39.73593,884
1676724,1430668808,116.50629,39.764576,108
308192,1430668808,116.37609,39.880512,3415
958272,1430668808,116.45132,40.091316,249
1244634,1430668808,116.29595,40.02199,849
478114,1430668808,116.30184,39.900192,6935
688437,1430668808,116.2206,39.898544,1706
655337,1430668808,116.438385,39.932446,729
1415865,1430668808,117.093925,40.143265,821
229427,1430668808,116.29512,39.916946,2384
1245032,1430668808,116.24219,40.20411,17842
1037850,1430668809,116.072495,39.66523,171118
922124,1430668809,116.22028,39.96043,76
507340,1430668809,116.54647,39.90683,6298
214782,1430668809,116.35014,40.208176,423
322583,1430668809,116.32207,39.79889,3619
5625,1430668809,116.24088,39.869694,7827
224212,1430668809,116.33382,40.02902,3030
103695,1430668809,116.00042,39.48579,5646
1394395,1430668809,116.2864,40.036255,10349
71961,1430668809,116.51374,40.108227,36
161537,1430668809,116.27357,39.795616,8264
36293,1430668809,116.41707,40.067123,4501
185748,1430668809,116.33867,39.970695,10168
531154,1430668809,116.68306,40.127487,2466
9573,1430668809,116.4554,39.860443,46600
63600,1430668809,116.35239,39.955086,107
1236981,1430668809,116.657776,39.895874,13268
184036,1430668809,116.3421,39.938778,59
420906,1430668809,116.406425,39.941,47
915649,1430668809,116.15377,40.10834,34187
282472,1430668809,116.5191,39.91559,1256
5301,1430668809,116.50901,39.664497,12593
92138,1430668809,116.63328,40.147778,36
291685,1430668809,117.09562,40.142525,64
205821,1430668809,116.475685,39.847878,7494
519235,1430668809,116.30808,40.093025,474
816543,1430668809,116.28549,39.879665,36
248387,1430668809,116.48265,39.916656,2
293003,1430668809,116.28615,39.934944,644
290699,1430668809,116.319374,39.9757,36
19158,1430668809,116.50251,39.8661,2029
26068,1430668809,116.31757,39.95848,26337
1146077,1430668809,116.35565,39.959183,45
97923,1430668809,116.41402,39.90647,3081
560146,1430668809,116.07682,39.824543,48
40864,1430668809,116.26722,39.901623,36
1011159,1430668809,116.34332,40.035,682
12,1430668809,116.81942,40.368748,486
63965,1430668809,116.324524,39.960426,2386
253517,1430668809,116.39412,39.98293,2632
1182559,1430668809,116.25659,39.98661,225939
370665,1430668809,116.44939,39.863613,2276
199659,1430668809,116.76324,39.97726,682
371048,1430668809,116.47548,39.908695,523
665591,1430668809,116.66062,40.05378,5749
99127,1430668810,116.37635,40.0858,848
406746,1430668810,116.31981,39.70346,507
831419,1430668810,116.27953,40.11442,20112
1320810,1430668810,116.34327,39.7263,159112
978651,1430668810,116.33562,39.89402,273
204487,1430668810,116.39272,39.85593,7098
91858,1430668810,116.63882,40.03889,354638
529571,1430668810,116.37466,39.94034,451
278720,1430668810,116.309944,40.044964,36
1800012,1430668810,116.58122,39.90697,311976
965635,1430668810,116.37696,39.90086,335750
96322,1430668810,116.026794,39.599842,3162
259584,1430668810,116.42901,39.91597,1247
509849,1430668810,116.73169,39.9538,5687
978698,1430668810,116.6945,39.94599,36
27755,1430668810,116.42742,39.92629,23456
23481,1430668810,116.423615,39.93703,18896
215275,1430668810,116.36057,39.86955,45
1245609,1430668810,116.48122,39.89309,116
1038567,1430668810,116.35944,39.936916,36
92542,1430668810,116.423706,39.941193,60956
415755,1430668810,116.473526,39.850063,7098
5854,1430668810,116.65684,40.182053,41576
7908,1430668810,116.368095,39.956398,352
152754,1430668810,116.339264,39.791546,36
192801,1430668810,116.64442,40.340157,2639
702055,1430668810,116.40221,39.78285,8402
7519,1430668810,116.43686,39.904247,15272
502241,1430668810,116.27665,39.82847,356
513792,1430668810,116.47191,39.90208,13752
151588,1430668810,116.41703,39.93036,100558
386031,1430668810,116.68902,39.94334,11262
115839,1430668810,116.348145,39.966846,43683
180977,1430668810,116.38532,39.84735,36
1024022,1430668810,116.65703,40.190144,9974
97210,1430668810,116.38895,39.916237,2466
665,1430668810,116.408066,40.132458,75455
108866,1430668810,116.84832,39.889904,448
65948,1430668810,116.84027,40.388634,6048
11063,1430668810,116.62357,40.296764,48
1010653,1430668810,116.30283,39.97403,580
20437,1430668810,116.42465,39.93421,53
853976,1430668810,116.46587,39.815933,96
1182,1430668810,116.41016,39.830902,12501
931214,1430668810,116.4583,39.924564,512
1499773,1430668810,116.380516,40.06833,2
352110,1430668811,116.44653,39.972443,0
500426,1430668811,116.43195,39.8642,538
194347,1430668811,116.591194,40.06918,1135
429785,1430668811,116.338684,39.974552,190
210398,1430668811,116.234,40.082867,45
516605,1430668811,117.12196,40.140133,22432
553241,1430668811,116.293594,40.008224,213
196174,1430668811,116.34497,39.883904,4694
439691,1430668811,116.310196,39.753323,62995
81962,1430668811,116.34275,39.927963,36
424452,1430668811,116.55798,39.837715,6081
205350,1430668811,116.48704,39.924778,3343
713452,1430668811,116.41983,39.99751,36
17096,1430668811,116.50076,39.926834,53
229606,1430668811,116.084755,39.66404,2
104918,1430668811,116.49353,39.930557,36
70460,1430668811,116.31386,39.945137,423
51340,1430668811,116.451675,39.894157,1449
254674,1430668811,116.33829,39.93886,3463
523692,1430668811,116.417336,39.905876,1712
448999,1430668811,116.30539,40.153564,1349
39472,1430668811,116.60291,39.840782,25380
111992,1430668811,116.075005,39.69846,2519
326534,1430668811,116.480644,39.983368,53
26569,1430668811,116.576004,39.88052,57
132937,1430668811,116.30236,40.15635,848
118052,1430668811,116.29079,39.89759,12481
218705,1430668811,116.666435,39.65612,9751
725987,1430668811,116.42956,39.916252,729
2298,1430668811,116.40889,39.846764,2039
83989,1430668811,116.64996,40.342865,7515
300213,1430668811,116.248085,40.257084,59
296511,1430668811,116.44506,39.990845,14
100504,1430668811,116.61979,39.767033,2
718984,1430668811,116.38143,40.116837,45
536884,1430668811,116.37706,39.985744,13146
38367,1430668811,116.36005,39.79192,2
155617,1430668811,116.33762,39.739124,352
1390915,1430668811,116.28321,39.974617,5401
619291,1430668811,116.27761,39.887985,471
511562,1430668811,117.125404,40.171806,3466
124417,1430668811,116.227104,39.93307,45
347019,1430668811,116.28514,39.895115,45
490752,1430668811,117.076454,39.385918,13451
531193,1430668811,116.38005,39.80549,384
137792,1430668811,116.26233,39.89563,26
569204,1430668811,116.317024,40.02955,3850
736763,1430668811,116.38227,39.97597,2927
263266,1430668811,116.31093,40.160378,55
491142,1430668811,116.414085,40.16033,175
99531,1430668812,116.35656,39.76711,172592
2872,1430668812,116.38605,39.90786,36
53131,1430668812,116.72891,39.966644,36
539787,1430668812,116.50084,39.926678,36
340333,1430668812,116.17165,40.190464,1456
129531,1430668812,116.5149,39.80209,213
308276,1430668812,116.44369,39.940067,10482
170444,1430668812,116.45722,39.96375,22181
503994,1430668812,116.452156,39.902847,166488
744365,1430668812,116.40458,40.091377,2
312583,1430668812,116.44576,40.033882,45
248842,1430668812,116.66091,40.07,107
73037,1430668812,116.42304,39.9743,2446
30151,1430668812,116.621864,39.93528,45
246745,1430668812,116.35748,39.722748,2
775286,1430668812,116.4769,39.923134,338
156696,1430668812,116.407455,40.2481,8435
524955,1430668812,116.37183,40.099857,13337
580963,1430668812,116.45515,39.905987,13650
488479,1430668812,116.67974,40.13088,2144
398330,1430668812,116.42275,39.86639,45
1153931,1430668812,115.72413,39.396984,36787
158911,1430668812,116.48344,39.916138,2
486332,1430668812,116.42127,39.871563,6718
294077,1430668812,116.49969,40.065964,584
268790,1430668812,116.262726,40.04927,48
457290,1430668812,116.456535,39.808907,24132
203572,1430668812,116.4031,39.637135,78
646477,1430668812,116.31002,39.97378,23739
579410,1430668812,115.99057,40.46657,75851
17073,1430668812,116.481026,39.8499,1449
1293273,1430668812,116.34438,39.95504,18997
791520,1430668812,116.66924,39.88418,14239
808361,1430668812,116.23382,40.213516,7098
16,1430668812,116.67375,40.13871,250
1380317,1430668812,116.31505,40.02281,502
499242,1430668812,116.37517,40.083344,267082
472388,1430668812,116.41187,40.133106,1449
203425,1430668812,116.60938,40.004223,1426
621751,1430668812,116.58167,39.740284,2276
166145,1430668812,116.30937,39.921818,8
109855,1430668812,116.33127,39.891567,19589
89659,1430668812,116.67127,39.91316,45
921364,1430668812,116.44215,40.1081,36
155866,1430668812,116.148705,40.15103,3630
276002,1430668812,116.47182,39.80035,8158
929798,1430668812,116.3317,39.984028,33448
238623,1430668812,116.34406,39.83352,197
190301,1430668812,116.44993,39.874992,10998
63894,1430668812,116.369675,39.97743,2424
665545,1430668812,116.44691,39.88716,9318
61009,1430668812,116.43,39.816204,361
683984,1430668812,116.10096,40.284557,16242
172796,1430668812,116.724686,39.9082,47477
920334,1430668812,116.441216,39.968426,26430
479718,1430668812,116.82118,40.3936,555
890792,1430668812,116.196144,40.046326,36
853617,1430668812,116.1296,40.24655,36
1551,1430668812,116.588486,40.014336,3810
107956,1430668813,115.969574,39.76072,2639
3179,1430668813,116.40864,40.06356,2789
488379,1430668813,116.23026,39.90549,18983
634413,1430668813,116.358635,39.941505,26691
44549,1430668813,116.53863,39.97151,19684
57812,1430668813,116.478966,39.91493,57392
424493,1430668813,116.413055,40.079388,3032
405414,1430668813,116.22874,40.122524,36
78405,1430668813,116.83664,40.16194,14
1533835,1430668813,116.51359,40.00515,1449
370048,1430668813,116.39245,40.11403,6485
140004,1430668813,116.493935,39.906574,931
286032,1430668813,116.41361,40.09236,36
1042588,1430668813,116.27252,39.8527,14694
1230505,1430668813,116.45248,39.902725,36582
913591,1430668813,116.46084,39.942142,2
883114,1430668813,116.36282,40.040134,137
623228,1430668813,116.29702,40.120186,45
800189,1430668813,116.286766,39.86728,191713
194968,1430668813,116.34136,39.934395,51748
324356,1430668813,116.47532,39.98111,1373
302815,1430668813,116.381,40.10687,383168
559375,1430668813,116.443214,39.871387,62684
79982,1430668813,116.33648,40.044846,25868
101090,1430668813,116.35877,40.014996,345
485092,1430668813,116.40398,39.82095,3225
47913,1430668813,116.43346,40.00062,2802
1243107,1430668813,116.34751,40.006805,12007
69309,1430668813,116.676346,40.050816,1886
165336,1430668813,116.26675,40.171623,15529
322583,1430668813,116.32207,39.79889,3936
65211,1430668813,116.44718,40.086464,47
1133189,1430668813,116.46263,40.00394,5618
14,1430668813,116.274,40.106876,94385
546481,1430668813,116.37387,39.87784,2745
269915,1430668813,116.341034,39.77799,94651
356852,1430668813,116.50999,39.86725,112799
876183,1430668813,116.40932,39.78607,8519
139166,1430668813,116.809235,39.750965,926
5329,1430668813,116.55859,39.985508,57
7908,1430668813,116.368095,39.956398,313
53684,1430668813,116.2841,39.65926,109
56934,1430668813,116.82054,40.37269,6380
365262,1430668813,116.28251,39.889935,197
708659,1430668813,116.27843,40.03332,1281
35,1430668814,116.41303,40.014248,36
1236981,1430668814,116.657776,39.895874,1250
847044,1430668814,117.078964,40.128994,1905
324142,1430668814,116.27563,39.453194,8590
172425,1430668814,116.43846,39.939117,2221
302323,1430668814,116.42446,39.791435,53
85267,1430668814,116.82783,39.682423,345
122057,1430668814,116.32726,40.107044,25365
1397413,1430668814,116.49496,39.91807,55
692547,1430668814,116.53892,39.942413,3841
432731,1430668814,116.37091,39.843838,292
959673,1430668814,116.53756,39.86882,148565
80059,1430668814,116.64896,39.907364,345
1043989,1430668814,116.48204,39.73692,90421
1011159,1430668814,116.34332,40.035,15805
95891,1430668814,116.34634,40.035927,4581
717593,1430668814,116.433556,39.93362,67692
414460,1430668814,116.451675,39.821663,68
45181,1430668814,116.25279,39.839005,6246
181475,1430668814,116.23057,39.89975,36
153438,1430668814,116.32731,39.95796,45
1254574,1430668814,116.69084,39.873646,2
1096753,1430668814,116.56877,39.90813,273
998159,1430668814,116.2439,39.90396,353
427261,1430668814,116.30553,39.755104,21363
1015275,1430668814,116.36766,39.987,147085
3771,1430668814,116.39189,39.87054,36
394123,1430668814,116.16868,39.775288,7494
15835,1430668814,116.46842,39.98824,64
375139,1430668814,116.35763,39.904133,28562
85513,1430668814,116.47341,39.851643,594
21729,1430668814,116.377594,40.04348,2
44650,1430668814,116.52131,39.916363,36
81115,1430668814,116.33655,40.07537,152397
438504,1430668814,116.37349,39.96014,2
114371,1430668814,116.37723,39.84858,1449
252816,1430668814,116.498795,39.882957,498
412601,1430668814,116.50225,39.914494,3200
1700855,1430668814,116.41533,39.85974,133
184593,1430668814,116.51116,39.83119,36
250878,1430668814,116.43381,39.903923,3541
139756,1430668814,116.418236,39.845444,1021
303,1430668814,116.36845,39.903587,76721
917519,1430668814,116.38853,40.107983,345
19553,1430668814,116.70028,39.932877,2878
1405,1430668814,116.39292,39.7652,21951
480235,1430668814,116.38946,39.86069,53
